text,rating,date
"Padahal hari kamis kmrn aku udah daftar m paspor dan udh nentuin tanggal tinggal pembayaran Saja , tapi tadi pas mau di cek kenapa m paspor ku yg udh ke daftar ilang trs masuk aplikasinya selalu keluar sendiri , trs jadi error selalu ada peringatan untuk keluar dari aplikasi Krn error , mohon tolong di perbaiki, masalahnya saya udh daftar dan nentuin tanggal, kalo ilang masa saya daftar ulang lagi , dan February saya mau umroh jdi passport udh hrs ada , tolong diperbaiki yak🙏🏻🙏🏻🙏🏻",3,2024-12-22 06:20:24
"Ini aplikasi bukan aplikasi ilegal, ini aplikasi nasional masa kualitasnya jelek kaliii sekelas imigrasi apknya kek gini?? Terus baru buka kuota tb tb langsung penuh???? Hebat yaa calo calo itu nge keep tgl duluan teros kami ni kapan dpt tgl? 3 bulan lohh tiap hari ngecek gaa perna buka. Di tgin ke kantor katanya merekaa ga tau kapan buka nya terus di suruh cek tiap hari minggu begitu di buka laangsung penuh sampek bulan depan, Agak agak la sikittt Kek gini bukan mempermudah kami,kelen yg mudah",1,2024-12-22 05:46:53
Gua stuck di pemilihan tanggal kehadiran. Tolong ya klw apknya masih ngebug hilangkan langsung aja di play store,1,2024-12-22 05:08:58
Apk asu,1,2024-12-22 05:05:23
Lemoooooot,1,2024-12-22 04:59:55
Sangat membantu,5,2024-12-22 04:53:05
"Saya udah melakuan pengajuan pendaftaran, setelah aplikasi di update malah data hilang hrs ulang dari awal.. mana 3 akun yg udah didaftarkan",1,2024-12-22 04:14:25
Developernya orang baru belajar bikin aplikasi,1,2024-12-22 02:43:09
"Aplikasi asuu Bukan makin mudah ngurus pasport malah makin stres karna aplikasi keluar"" sendiri . Asuuuuuu tenan.. wkwk",1,2024-12-21 19:22:00
"Aplikasinya sangat jelek,klau blm siap dgn system online ngak usah maksa deh,mending mnual sja dlu,malu kita sama negara lain.",1,2024-12-21 16:54:43
Good,5,2024-12-21 16:29:08
Aplikasi GK jelas,1,2024-12-21 13:24:44
"MasyaAllah banget ini aplikasi lagi dibutuhin malah sering ngelag, sering keluar sendiri sabarrr sabarrrr",1,2024-12-21 13:09:56
Bagus,5,2024-12-21 12:42:43
susah kali daftarnya email tu,1,2024-12-21 12:14:08
Aplikasi Ampas,1,2024-12-21 09:46:41
Menyusahkan!! Bukannya membantu malah menyulit.. Apk eror trs!! 👎,1,2024-12-21 08:35:47
bnyk bug nya force close g bs di buka aplikasi nya,1,2024-12-21 08:25:21
Aplikasinya update tapi gabisa di buka.. apa apaan,1,2024-12-21 07:10:55
Sama seperti ulasan yang lain. Aplikasi lemot dan tidak bisa pilih tanggal. Kacak emang.,1,2024-12-21 06:44:59
Saya mau bayar malah udah kadaluarsa padahal waktunya masih banyak,1,2024-12-21 05:19:54
"Tiap mau pakai, error aja. Aneh!",3,2024-12-21 03:47:04
Tolong d perbaiki pak iya agar memudah kan kmi aplikasi selalu eror tidak bisa d buka,1,2024-12-21 02:53:43
Percepatan udh bayar ehh Mala ga bisa di ambil karna kurang persyaratan tapi malah ga di cantumkan persyaratan udh bayar hangus Saran udh bayar tapi kecewa malah hangus mening calo ajh sekalian tau beres kacau lu,1,2024-12-21 01:56:43
Aplikasi pungli. Tnggal di lock gak ada ketersediaan untuk pengguna.,1,2024-12-21 01:00:26
"astagfirullah, walaupun udh coba buka tutup aplikasinya berkali kali tetep ga bisa login, ngelag mulu😔",1,2024-12-21 00:06:12
"Lemot bgt tiap di buka tampilan blank, mau di buka susah sampe bolak balik hapus aplikasi, tolong dong di perbaiki",2,2024-12-20 22:27:50
"Error terus sampai capek. Tiba2 layar putih nggak masuk2 sistem, tiba2 bisa terus macet lagi. Lebih baik upload data melalui website saja daripada error terus dan jangan menyulitkan orang, aplikasi hadir harusnya untuk mempermudah tapi ini malah membuat susah.",1,2024-12-20 22:01:37
Aplikasi yg bikin susah,1,2024-12-20 20:09:08
"Tolong pihak developernya lebih di mantapkan lgi apk ny, jgn suka error system. Di saat lgi penginputan data atau mau liat kloter slot error sekarang aplikasinya suka bug sendiri",1,2024-12-20 18:53:35
"APLIKASI SAMPAH, YANG BUAT APLIKASI PUN SAMPAH. APA YANG MEMPERMUDAH BUJANG, DATANG OFFLINE DISURUH BUAT ONLINE, BUAT ONLINE MILIH TANGGAL GABISA BISA, MATI AJA KELEN DI AER AER ITU",1,2024-12-20 17:38:07
keluar2 sendiri dongg,1,2024-12-20 16:13:19
"Aplikasi nggak guna sama sekali, bagian check in malah kuota penuh melulu 🤬😡🤣🤣",1,2024-12-20 13:35:17
Suka keluar sendiri,1,2024-12-20 13:22:57
okee,5,2024-12-20 10:43:27
Susah login. Padahal nyata2 email & password sesuai..,1,2024-12-20 10:35:49
"Asik maintenance, aplikasi terjelek yg pernah ada....",1,2024-12-20 10:27:06
"Dengan Adanya Aplikasi ini Bukan Mempermudah Tapi Semakin Mempersulit Membuat Paspor, Karna Setiap Mau Pilih Tanggal Kedatangan Pasti Sudah Full Selama satu Bulan tsb.",1,2024-12-20 09:35:56
Aplikasi asu,1,2024-12-20 08:48:48
aplikasi selalu eror,1,2024-12-20 08:47:12
Mau buat pasport baru dan mendaftar,5,2024-12-20 08:40:52
"Pdhl baru mengupdate, tp hampir Berpuluh-puluh kali masuk aplikasi nggak bs dibuka lg",1,2024-12-20 07:42:45
"Aplikasi Nya jelek bnget, GW nggk bsa mlih tgl Kdtangan. Gmna critanya. Ktanya biar mmudahkan mngrus paspor, tp ini mlah mmpersulit. Lo pada di gaji gede tp bkin aplikasi aja bgni modelanya nggk sbnding dg gaji yg lo trima.",1,2024-12-20 07:41:59
Harusnya memudahkan tp malah menyusahkan pengguna,1,2024-12-20 07:32:52
Aplikasi paling buruk yang pernah saya download,1,2024-12-20 07:23:22
Aplikasi yg sangat buruk.. Bukanx mempermudah malah bikin ribet mana keluar sendiri terus lagi.. trus kuotax slalu penuh.. kalo memang ga bisa buat aplikasi gausah deh .,1,2024-12-20 07:18:05
Aplikasi cacat,2,2024-12-20 07:16:36
pantesna ordal laris sama calo,1,2024-12-20 06:46:43
Banyak bug nya. Susah login. Penasaran ini anggarannya di kemanain.,1,2024-12-20 05:16:14
aplikasi cacat,1,2024-12-20 03:51:10
Pemerintah jika suruh bikin aplikasi pasti gak bener. Pokoknya jelek super jelek keseringan ngebuk aplikasi nya,1,2024-12-20 03:43:37
Mempermudah,5,2024-12-20 03:17:11
Di hapus aja min aplikasinya.,1,2024-12-20 03:12:38
"Sangat membantu terutama saat pemeriksaan berkas, tidak terlalu lama...",5,2024-12-20 03:08:25
Kok akses layar putih mulu yah??? Tolong dong jelasin kenapa?????,2,2024-12-20 03:00:10
sering eror babbi,1,2024-12-20 02:01:37
"tidak mempermudah samasekali,mau pilih tanggal selalu gakbisa dipilih hm",1,2024-12-20 01:56:58
"aplikasi tolol pemerintah idiot bikin ginian aja ga becus lu, kalo korup baru lu jago",1,2024-12-20 01:14:05
Good,5,2024-12-20 01:09:20
Cokkk kenapa apk nya,1,2024-12-20 00:46:17
"Tolong dong diperbaiki lagi. Banyak banget updatenya, mana setelah update mesti eror mulu",2,2024-12-20 00:45:27
"Apk nggak jelas, mempersulit saja dalam mengurus paspor",1,2024-12-20 00:43:20
Kok gak bisa dibuka yaaa... Tolonglah aplikasi nya diperbaiki sehingga lebih mudah untuk dipergunakan bagi yang sangat membutuhkan,3,2024-12-19 21:23:45
aplikasi bohong 😭 padahal tinggal tahap terakhir dan pilih tanggal malah gk bisa di pencet mana aplikasi nya keluar²sendiri aku kira hp ku Ra rusak ternyata setelah baca ulasan²emang iya aplikasi bohong,1,2024-12-19 21:13:23
"aplikasi tolol , masa tiap login harus bikin akun baru kocak",1,2024-12-19 19:58:09
Aplikasi terjelek di indonesia,1,2024-12-19 15:44:20
Biadab,1,2024-12-19 13:38:38
Aplikasi gak bisa di akses.. Error.. Lemot... Force Close.. Gak cocok aplikasinya untuk pelayanan publik... Apakah aplikasi ini tidak di maintenance,1,2024-12-19 12:28:55
Sangat bagus,5,2024-12-19 11:18:14
Mantaap,5,2024-12-19 10:09:54
Login pun sulitttt,2,2024-12-19 10:04:21
Aplikasi butut...tiba2 hang atau keluar sendiri. Jadwal antrian sdh penuh sampai 3 bulan. Aplikasinya yg ga jelas atau sengaja buka peluang untuk pakai Ordal/Calo lagi.,1,2024-12-19 09:25:57
"gimana sih ini kok udh update di deskripsinya bug fixes tp disaya keluar terus gabisa masuk, pdhl datanya ud di draft tinggal nentuin tanggal",2,2024-12-19 09:03:13
kurang lebih sama seperti keluhan yg lain.,1,2024-12-19 08:54:02
"Pada saat buat data, app nya keluar terus",1,2024-12-19 08:03:58
Ada apa dengan aplikasi ini apakah emang lagi eror atau kena hacker.?? Beberapa harii sdh mencoba untuk masuk tetapi selalu tdak ada akses bahkan aplikasinya suruh tutup aplikasi...tolonglah klw belum niat digitalisasi ngak usah sok sok an lahh ...ini urusan pasport lohh kita datang ke kantor imigrasi di suruh akses lewat aplikasi tapi aplikasi nya sendiri seperti ini.,1,2024-12-19 07:44:57
"Susah dibuka aplikasinya, dipencet gak kebuka²",1,2024-12-19 07:25:41
Aplikasinya bagus.. tapi prakteknya msh hrs antri bareng yg lain juga.. jd percuma booking jadwal,5,2024-12-19 07:18:05
"Developer tolol, kalo ga siap digitalisasi mending angkat kaki cabut ngopi, ganti dengan developer lain !!!!!",1,2024-12-19 06:40:47
"Aplikasi dipencet keluar² sendiri dari aplikasi begitu bisa masuk penuh semua, nunggu dibukanya kapan masih kurang jelas dan kurang mudah di pahami menurut saya",3,2024-12-19 05:56:00
setelah di update kok jd lemot bgt sering blank layar putih,1,2024-12-19 05:23:52
"Ini aplikasi penting buat menunjang program pemerintah,tpi kenapa sulit sekali digunakan,lemot ,pilih tanggal tidak tersedia,file yg tersimpan tiba2 hilang.. sudah 2 Minggu tidak bisa bikin paspor secara online akhirnya ..",1,2024-12-19 05:20:40
Tolong di per baiki ya.,1,2024-12-19 05:18:16
"Lemot, keluar2 sendiri. Dan baru mau daftar udah full agak aneh aplikasi ini",2,2024-12-19 04:32:14
"hello pak Mentri tolong ini aplikasi nya di perbaiki sebelum launching , aplikasinya tidak bagus karna sering bug sendiri dan susah pilih tanggal ,kebanyakan orang mengalami hal yang sama",1,2024-12-19 04:28:44
Aplikasi ampas... kirim kode otp sering tidak masuk. Bukanya mempermudah malah memperlambat,1,2024-12-19 03:42:03
"Aplikasi sering keluar sendiri, jadwal selalu penuh padahl di kantornya kosong..",1,2024-12-19 03:12:38
Aplikasi sering tidak menanggapi jadi menyusahkan jika ingin melakukan pembayaran,2,2024-12-19 02:44:04
Aplikasi lemot,1,2024-12-19 02:11:44
Makin ancur m paspor🤣🤣🤣,1,2024-12-19 01:27:45
"Ini semakin hari semakin jelek...masuk apk aja susah,..dan 1 lagi apakah daftar jika mau daftat online harus melapor dulu ke org dalam imigrasi biar dibukakan kuota...krna imigrasi sulawesi selatan kayaknya memainkan kuota daftar online",1,2024-12-19 00:31:37
Lemotnya,1,2024-12-18 23:35:48
Tanyaa aja sama google...,1,2024-12-18 19:10:05
APLIKASINYA GA BISA DI PAKAI. ANGGARANNYA DI PAKAI DONG BUAT MAINTENANCE !!!!!!,1,2024-12-18 16:24:48
Susah masuk aplikasi .. harusnya mempermudah ..ini malah mempersulit.tolong bpak presiden terhormat.benahi aspek kepentingan rakyat ini.,3,2024-12-18 15:39:45
Aplikasi aneh. Susah dibuka. Isinya aplikasi gagal merespon. Padahal punya pemerintah. Tolong diperbaiki,1,2024-12-18 14:38:52
Aplikasi sesuai bintang,1,2024-12-18 12:10:40
pelayanan baik,5,2024-12-18 11:56:50
Sangat berguna dan bermanfaat...SEMOGA DATA AMAN DI APLIKASI INI...semoga,5,2024-12-18 11:40:51
Bagus,5,2024-12-18 11:38:16
Apk pemerintah tapi kualitas dibawah standar,1,2024-12-18 11:02:07
Tidak mampu ber-word word,1,2024-12-18 11:01:59
"Aplikasinya ga jls Padahal udh di tentuin tanggal kedatangan untuk wawancara Malah terhapus, aneh aplikasi ini, Lemot pulak, ga recommended bnget Jadi ragu buat bayar lewat aplikasi ini",1,2024-12-18 10:31:30
"Sok2an pake pake cara online,,tapi henk trs.. Bkn nya membantu,,malah tambah pusing kepala. belajar lg ama negara lain..utk buat aplikasi online..🙏🙏👍👍",1,2024-12-18 10:23:33
"sangat membantu sekali saya sudah berbulan bulan menggunakan apliaksi ini dengan tujuan memperpanjang paspor saya namun setiap kali membuka aplikasi ini saya selalu timr out kadang keluar sendiri dan kadang sampai saya copot pasang aplikasi ini dan hasilnya sama saja, sampai sekarang saya belum bisa perpanjang paspor saya trimakasih🙏",5,2024-12-18 10:13:35
"Sangat membingungkan aplikasi sering tidak bisa dibuka, sekalinya berhasil masukin data susah pula pilih tanggal selain itu 3 bulan kedepan sudah full, tolong untuk diperbaiki",1,2024-12-18 10:10:02
"Muukrk di e xx, Nok w",2,2024-12-18 09:45:30
"Minggu lalu saya daftar untuk membuat paspor di apk ini,tingga nunggu tanggal 29 buat nentuin tgl ambil nya,barusan saya buka katanya belum ada riwayat permohonan pasport,lah saya harus daftar lagi?? capekkkkk",1,2024-12-18 09:22:28
"Kita lihat, bagus hasilnya",5,2024-12-18 09:12:06
"Susah dibuka, ketika aplikasi terbuka ga bsa d ketik alamt email dan pass ny. Gtu gtu aja terossss. Tiba kebuka msuk ke dlm aplikasi, eh ga bsa d klik apa apa. Binggunggggg .kuot juga sering abis mendadak ketika aplikasi dbuka ulang.",1,2024-12-18 08:47:56
"Masih terlalu banyak bug, tolong perbaiki segera.. Permohonan saya sampai hilang sehabis update, mengecewakan..",1,2024-12-18 08:09:04
Sekelas RS daerah saja klik nomer nik semua data langsung keluar walaupun pasien baru.. lah ini sekelas imigrasi masak nulis data ribet bgt... Capek2 nulis data dan bolak balik di ulangi penulisannya ehhhhh tau tau tanggal full.... Hadehhhhh.... Udah capek nulis di m paspor masih juga di kasih kertas buat nulis manual... Ya allahhh... Ribet bgt... 😡😡😡😡 Trus m paspor ini buat apa gunanya????? Sumpah nanya .... Sekelas sistem negara kok dagelan tok🥴,1,2024-12-18 07:58:19
Sering ngebug,1,2024-12-18 07:55:44
"Aplikasi sering eror,sekelas aplikasi pemerintah pusat seharusnya lebih bagus lagi",1,2024-12-18 06:48:20
"ga niat buat aplikasi. masa pilih tanggal, semuanya ga bisa di klik",1,2024-12-18 06:17:59
"Saya kira pemerintahan indonesia sudah siap digitalisasi, ternyata penyedian layanan pemerintahan nya saja tidak becus membuat aplikasi. Bukan nya mempermudah malah mempersulit. Benar benar tidak bermanfaat aplikasi ini, bahkan penyedia layanan nya juga.",1,2024-12-18 05:59:12
"Harga pembuatan pasport naik tapi pelayan online nya sangat buruk , Orang ² makin curiga segaja aplikasi nya di bikin error... supaya datang langsung ke kantor imigrasi dgn cara pakai calo/ uang pelicin.... Hancur bangsa kalau seperti ini pelayanan publiknya.",1,2024-12-18 05:40:35
"Saya sudah nunggu 2 bulan untuk pendaftaran, tapi sampai skrg tidak bisa Krn kuotanya penuh. Sy tidak tau untuk bulan Januari ini apakah masih ada kuota atau sudah penuh juga Krn sebelumnya belum bisa mendaftar di bulan Januari 2025. Jadi aplikasi ini menurut saya gak ada fungsinya.",2,2024-12-18 05:39:54
Eror teruuusss,1,2024-12-18 05:33:16
Aplikasi ini saja yg membuat HP jadi hank & blank,1,2024-12-18 04:57:15
tidak bagus buruk,1,2024-12-18 04:28:50
"Aplikasi tidak membantu penyelesaian, sudah bayar tiket e-paspor malah tiba2 logout. masuk lagi tidak bisa.",1,2024-12-18 04:25:53
APLIKASI KOCAK KELUAR² SENDIRI TERUS .TOLONG DONG DIPERBAIKI,1,2024-12-18 03:58:24
"Aplikasi jelek, lemot, error terus",1,2024-12-18 03:50:53
Aplikasi nya gak bgt ni susah bgt login dan isi data sering keluar sendiri,1,2024-12-18 03:27:44
"Tolong bgt lah ini abis update malah keluar trus dari apknya, sy butuh cepet mau perpanjang paspor 😭",2,2024-12-18 03:17:45
"Setelah apk di upgrade ga bisa log in,,apk terdeteksi di aman untuk digunakan mohon segera dibenahi lagi apk nya untuk mempermudah pembuatan paspor",1,2024-12-18 02:54:10
GK jelas aplikasinya. Sering keluar sendiri. Pelayanan jelek,1,2024-12-18 02:36:25
Always Try & Try again,5,2024-12-18 02:33:16
Tiba2 gak bisa dibuka aplikasinya. Banyak Bug. Aplikasi pemerintah pusat yg gak jelas developmentnya.,1,2024-12-18 02:00:16
Dengan adanya aplikasi M paspor ini Alhamdulillah kami tambah kesulitan.,1,2024-12-18 01:49:32
"Aplikasi Milik Pemerintah, Bintang 1 nya rekor",5,2024-12-18 01:20:50
"setelah diupgrade, parah banget leletnya, padahal jaringan gak ada masalah",1,2024-12-18 01:20:18
Aplikasi pembodohan rakyat Login susah mintak ampun Kuota penuh terus Uda 6 bulan daftar kuota penuh terus Pemerintah menuntut online tapi kuota gak pernah ada Pemerintah terimakasih telah membuat makin sulit rakyatmu engkaw pemerintah luar biasa Terimakasih atas kesulitan ini Semoga berkah dan sehat selalu untuk yg buat sulit kuota full terus Terimakasih ya,1,2024-12-18 00:38:04
Aplikasi sering tdk bs di buka... Mohon perbaikannya,1,2024-12-18 00:32:47
Sangat membantu menyelesaikan tugas dengan efisien,5,2024-12-18 00:14:18
"Suka sekali force close, not good",1,2024-12-18 00:03:25
"Aplikasi cacat parah, masuk aplikasinya susah sering stuck layar putih, aplikasi tidak menanggapi, sekalinya masuk gk bisa login, dan susah banget pas bagian milih tanggal kedatangan. Yg jelasnya niatnya udah baik untuk mempermudah, tapi pelaksanaannya dan realisasinya sangat tidak siap untuk aplikasi ini. Untuk sebesar lembaga imigrasi, aplikasi ini sangat buruk, perlu ada perbaikan, kesannya aplikasi ini tidak sebanding dengan rumor penghasilan kantor kalian",1,2024-12-17 23:49:54
"Aplikasi tidak jelas,, setiap kali masuk selalu lemot",1,2024-12-17 23:43:56
"Tolong diperbaiki pak, ndak bisa masuk sama sekali, jadi ndak bisa daftar antrian...",1,2024-12-17 23:39:28
"bikin aplikasi kok gak mendukung bangeet, lemoot appnya, gak bisa login, sering crash keluar sendiri",2,2024-12-17 22:57:35
Payah,1,2024-12-17 22:56:03
Seharusnya kalau system online ya foto tidak usah datang ke imigrasi lagi cukup di aplikasi saja toh seperti M-banking Gimana nih Dirjen Imigrasi tolong perbaiki layanannya supaya full online,3,2024-12-17 22:42:40
Setiap mau buka aplikasi M-paspor selalu kembali lagi dari awal dan harus ulang lagi . Padahal kita pemohon tergantung pada kuota yang di tentukan oleh aplikasi ini.,3,2024-12-17 21:46:37
Parah banget aplikasinya...hrs daftar online...tapi ga siap dengan aplikasinya..parah,1,2024-12-17 19:48:09
"Banyak ngebugg nya, Politik waktu. Kalau percepat paspor ada slot nya Tiba reguler gak ada slot nya. Negara ini bukan punya bapak. Terimakasih.",1,2024-12-17 17:48:29
"Awalnya lancar, pas udah bayar langsung forceclose tiap dibuka!",1,2024-12-17 16:48:35
Ga bisa di pakai skali buka close sendiri..,1,2024-12-17 16:47:51
Aplikasi yang sangat sangat sangat sangat sangat sangat membutuhkan kesabaran,1,2024-12-17 15:42:04
Kenapa ini aplikasi lemot skli...,1,2024-12-17 14:36:43
"3x minta diupdate tapi ga berubah² lemot, keluar sendiri astagfirullah",1,2024-12-17 14:32:37
"Aplikasi punya pemerintah tp nga bs d buka, payah",1,2024-12-17 14:05:02
Ini aplikasi pada kenapa sih? Bikin emosi.,1,2024-12-17 13:43:00
Mohon aplikasi ini di perbaiki. Banyak kendala dan sering eror.,1,2024-12-17 13:11:07
"Bentar² ngilang, nulis dari awal lagi, sbnr nya BS dftr online apa engga sih?",1,2024-12-17 12:58:01
Tidak bisa pilih tanggal kedatangan ke kantor Log out otomatis Data hilang,1,2024-12-17 12:29:59
Milih tanggal knpa gak bisa? Tidak ada warna hijau Hanya warna merah saja,1,2024-12-17 12:21:52
Error terus. Aplikasi jelek,1,2024-12-17 12:11:47
"Lemot parah,udah mikir apa hp saya yg rusak trnyta emg apk ny g bener",1,2024-12-17 12:08:28
"aplikasi lemot, gangguan terus",1,2024-12-17 12:07:44
Saya sudah mengisi data lengkap dan tinggal pembayaran. Pas mau bayar ternyata tidak ada pilihan via m-banking bca. Dan juga sangat kecewa karna aplikasinya mental terus (tidak bisa menanggapi),2,2024-12-17 11:41:01
"apk tolol,ribet ,perbaiki dikit ngapa kek biar enak dipake",1,2024-12-17 11:23:58
